ags,strasse,ort,hnr,wahlbezirk_nr,wahlbezirk_name,wahlraum_name,wahlraum_addresse,wahlraum_addresse2,wahlbehoerde,hausnummer_start,hausnummer_ende,note
3358021,Dinkelweg,Soltau,[1 a - 47 b],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,47,
3358021,Drögenheide,Soltau,[0 SOLTA - 11],7,Feuerwehrgerätehaus Wolterdingen,,,,,0,11,
3358021,Ellingen,Soltau,[1 - 26],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,26,
3358021,Falshorn,Soltau,1,7,Feuerwehrgerätehaus Wolterdingen,,,,,1,1,
3358021,Gerstenweg,Soltau,[1 - 41],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,41,
3358021,Grenzwall,Soltau,[2 - 26],7,Feuerwehrgerätehaus Wolterdingen,,,,,2,26,
3358021,Haferweg,Soltau,[1 - 89],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,89,
3358021,Hagebuttenweg,Soltau,[1 - 15],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,15,
3358021,Hubenkamp,Soltau,[1 - 3] ungerade,7,Feuerwehrgerätehaus Wolterdingen,,,,,1,3,ungerade
3358021,Huckenrieth,Soltau,[1 - 8],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,8,
3358021,In der Heide,Soltau,[1 - 15],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,15,
3358021,In der Reith,Soltau,[1 - 39],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,39,
3358021,Kabenbusch,Soltau,[1 - 11],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,11,
3358021,Kleiner Ring,Soltau,[1 - 26],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,26,
3358021,Nach dem Höllen,Soltau,1,7,Feuerwehrgerätehaus Wolterdingen,,,,,1,1,
3358021,Reimerdinger Straße,Soltau,[1 - 3] ungerade,7,Feuerwehrgerätehaus Wolterdingen,,,,,1,3,ungerade
3358021,Ringstraße,Soltau,[1 - 55],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,55,
3358021,Roggenweg,Soltau,[1 - 28],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,28,
3358021,Rundweg,Soltau,[1 - 17],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,17,
3358021,Schneverdinger Straße,Soltau,[13 - 20],7,Feuerwehrgerätehaus Wolterdingen,,,,,13,20,
3358021,Soltauer Straße,Soltau,[1 - 17],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,17,
3358021,Weideweg,Soltau,1,7,Feuerwehrgerätehaus Wolterdingen,,,,,1,1,
3358021,Wiedingen,Soltau,[1 - 16 a],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,16,
3358021,Wieheholz,Soltau,[1 - 2],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,2,
3358021,Wieheholzer Straße,Soltau,[0 - 5 a],7,Feuerwehrgerätehaus Wolterdingen,,,,,0,5,
3358021,Wolterdinger Dorfstraße,Soltau,[1 - 12],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,12,
3358021,Zum Marrah,Soltau,10,7,Feuerwehrgerätehaus Wolterdingen,,,,,10,10,
3358021,Zum Wiesengrund,Soltau,[1 - 7],7,Feuerwehrgerätehaus Wolterdingen,,,,,1,7,
3358021,Achtergang,Soltau,[1 - 11],8,Aula des Gymnasiums Soltau,,,,,1,11,
3358021,Astrid-Lindgren-Weg,Soltau,[2 a - 6] gerade,8,Aula des Gymnasiums Soltau,,,,,2,6,gerade
3358021,Bornemannstraße,Soltau,[1 - 18],8,Aula des Gymnasiums Soltau,,,,,1,18,
3358021,Bugenhagenweg,Soltau,[3 - 12],8,Aula des Gymnasiums Soltau,,,,,3,12,
3358021,Böningweg,Soltau,[1 a - 50],8,Aula des Gymnasiums Soltau,,,,,1,50,
3358021,Damaschkeweg,Soltau,[1 - 12],8,Aula des Gymnasiums Soltau,,,,,1,12,
3358021,Eduard-Wendebourg-Weg,Soltau,[1 - 26 b],8,Aula des Gymnasiums Soltau,,,,,1,26,
3358021,Erich-Kästner-Straße,Soltau,[2 a - 12] gerade,8,Aula des Gymnasiums Soltau,,,,,2,12,gerade
3358021,Ernst-August-Straße,Soltau,[3 - 17],8,Aula des Gymnasiums Soltau,,,,,3,17,
3358021,Fichteweg,Soltau,[2 - 20],8,Aula des Gymnasiums Soltau,,,,,2,20,
3358021,Friedrich-Einhoff-Ring,Soltau,[1 - 32],8,Aula des Gymnasiums Soltau,,,,,1,32,
3358021,Hasenwinkel,Soltau,[1 - 29 a],8,Aula des Gymnasiums Soltau,,,,,1,29,
3358021,Henning-von-Tresckow-Weg,Soltau,[1 - 57],8,Aula des Gymnasiums Soltau,,,,,1,57,
3358021,Kantweg,Soltau,[1 - 53],8,Aula des Gymnasiums Soltau,,,,,1,53,
3358021,Klabundeweg,Soltau,[1 - 8],8,Aula des Gymnasiums Soltau,,,,,1,8,
3358021,Lönsweg,Soltau,[1 - 40],8,Aula des Gymnasiums Soltau,,,,,1,40,
3358021,Lüneburger Straße,Soltau,[1 - 93] ungerade,8,Aula des Gymnasiums Soltau,,,,,1,93,ungerade
3358021,Martin-Luther-Straße,Soltau,[4 - 12],8,Aula des Gymnasiums Soltau,,,,,4,12,
3358021,Mümmelmannsweg,Soltau,[1 - 11],8,Aula des Gymnasiums Soltau,,,,,1,11,
3358021,Neue Gärten,Soltau,[1 - 16],8,Aula des Gymnasiums Soltau,,,,,1,16,
3358021,Oeninger Weg,Soltau,[1 - 59],8,Aula des Gymnasiums Soltau,,,,,1,59,
3358021,Otfried-Preußler-Allee,Soltau,[1 - 6],8,Aula des Gymnasiums Soltau,,,,,1,6,
3358021,Raiffeisenweg,Soltau,[1 - 28],8,Aula des Gymnasiums Soltau,,,,,1,28,
3358021,Reitschulweg,Soltau,[1 - 26],8,Aula des Gymnasiums Soltau,,,,,1,26,
3358021,Schulze-Delitzsch-Weg,Soltau,[1 - 18],8,Aula des Gymnasiums Soltau,,,,,1,18,
3358021,Stubbendorffweg,Soltau,8,8,Aula des Gymnasiums Soltau,,,,,8,8,
3358021,Viktoria-Luise-Straße,Soltau,[1 - 9],8,Aula des Gymnasiums Soltau,,,,,1,9,
3358021,Von-Bodelschwingh-Straße,Soltau,[3 - 18],8,Aula des Gymnasiums Soltau,,,,,3,18,
3358021,Waterloostraße,Soltau,[1 - 9] ungerade,8,Aula des Gymnasiums Soltau,,,,,1,9,ungerade
3358021,Wilhelm-Leuschner-Weg,Soltau,[1 a - 18],8,Aula des Gymnasiums Soltau,,,,,1,18,
3358021,Wilhelmstraße,Soltau,[7 - 25] ungerade,8,Aula des Gymnasiums Soltau,,,,,7,25,ungerade
3358021,Winsener Straße,Soltau,[1 - 118],8,Aula des Gymnasiums Soltau,,,,,1,118,
3358021,Am Hungerborn,Soltau,[1 - 26],9,Stiftung Haus Zuflucht,,,,,1,26,
3358021,Am Oeninger Moor,Soltau,82,9,Stiftung Haus Zuflucht,,,,,82,82,
3358021,Am Spiekerhof,Soltau,[1 - 10],9,Stiftung Haus Zuflucht,,,,,1,10,
3358021,An den Kiefern,Soltau,[1 - 8],9,Stiftung Haus Zuflucht,,,,,1,8,
3358021,An der Weide,Soltau,[34 - 38] gerade,9,Stiftung Haus Zuflucht,,,,,34,38,gerade
3358021,An der Weide,Soltau,[39 - 123],9,Stiftung Haus Zuflucht,,,,,39,123,
3358021,Aueweg,Soltau,[1 - 28],9,Stiftung Haus Zuflucht,,,,,1,28,
3358021,Bickbeerngrund,Soltau,[1 - 50],9,Stiftung Haus Zuflucht,,,,,1,50,
3358021,Buchenweg,Soltau,[1 - 6],9,Stiftung Haus Zuflucht,,,,,1,6,
3358021,Diesterwegstraße,Soltau,[2 - 16],9,Stiftung Haus Zuflucht,,,,,2,16,
3358021,Eibenweg,Soltau,[1 - 16],9,Stiftung Haus Zuflucht,,,,,1,16,
3358021,Eichenbrink,Soltau,[2 - 17],9,Stiftung Haus Zuflucht,,,,,2,17,
3358021,Erlenweg,Soltau,[2 - 8] gerade,9,Stiftung Haus Zuflucht,,,,,2,8,gerade
3358021,Eschenweg,Soltau,[3 - 18],9,Stiftung Haus Zuflucht,,,,,3,18,
3358021,Florian-Bartos-Straße,Soltau,[1 - 12],9,Stiftung Haus Zuflucht,,,,,1,12,
3358021,Forellenweg,Soltau,[1 - 34],9,Stiftung Haus Zuflucht,,,,,1,34,
3358021,Fröbelstraße,Soltau,[2 - 10] gerade,9,Stiftung Haus Zuflucht,,,,,2,10,gerade
3358021,Fuhrenkamp,Soltau,[1 - 17],9,Stiftung Haus Zuflucht,,,,,1,17,
3358021,Gaudigstraße,Soltau,[2 - 14],9,Stiftung Haus Zuflucht,,,,,2,14,
3358021,Ginsterweg,Soltau,[1 - 42],9,Stiftung Haus Zuflucht,,,,,1,42,
3358021,Gottfried-von-Cramm-Straße,Soltau,[1 - 3] ungerade,9,Stiftung Haus Zuflucht,,,,,1,3,ungerade
3358021,Habichtsweg,Soltau,[2 - 15],9,Stiftung Haus Zuflucht,,,,,2,15,
3358021,Haselhang,Soltau,[1 - 17],9,Stiftung Haus Zuflucht,,,,,1,17,
3358021,Herbartstraße,Soltau,[2 - 4] gerade,9,Stiftung Haus Zuflucht,,,,,2,4,gerade
3358021,Hirtenweg,Soltau,[1 - 10],9,Stiftung Haus Zuflucht,,,,,1,10,
3358021,Kastanienweg,Soltau,[1 - 10],9,Stiftung Haus Zuflucht,,,,,1,10,
3358021,Kerschensteinerstraße,Soltau,[2 - 8],9,Stiftung Haus Zuflucht,,,,,2,8,
3358021,Kronsbeerenweg,Soltau,[1 - 40],9,Stiftung Haus Zuflucht,,,,,1,40,
3358021,Lüneburger Straße,Soltau,[78 - 96] gerade,9,Stiftung Haus Zuflucht,,,,,78,96,gerade
3358021,Lüneburger Straße,Soltau,[97 - 195],9,Stiftung Haus Zuflucht,,,,,97,195,
3358021,Montessoristraße,Soltau,[1 - 11],9,Stiftung Haus Zuflucht,,,,,1,11,
3358021,Neues Rottland,Soltau,[1 - 18],9,Stiftung Haus Zuflucht,,,,,1,18,
3358021,Pappelweg,Soltau,[2 - 8 a] gerade,9,Stiftung Haus Zuflucht,,,,,2,8,gerade
3358021,Pestalozzistraße,Soltau,[1 - 51],9,Stiftung Haus Zuflucht,,,,,1,51,
3358021,Schmiedeweg,Soltau,[1 - 15],9,Stiftung Haus Zuflucht,,,,,1,15,
3358021,Tannenweg,Soltau,[1 - 79],9,Stiftung Haus Zuflucht,,,,,1,79,
3358021,Tannenwinkel,Soltau,[1 - 24],9,Stiftung Haus Zuflucht,,,,,1,24,
3358021,Ulmenweg,Soltau,[1 - 23],9,Stiftung Haus Zuflucht,,,,,1,23,
3358021,Vogelbeerweg,Soltau,6,9,Stiftung Haus Zuflucht,,,,,6,6,
3358021,Vor der Harber Brücke,Soltau,[1 - 14],9,Stiftung Haus Zuflucht,,,,,1,14,
3358021,Wacholdergrund,Soltau,[1 - 12],9,Stiftung Haus Zuflucht,,,,,1,12,
3358021,Weidedamm,Soltau,32,9,Stiftung Haus Zuflucht,,,,,32,32,
3358021,Weidegrund,Soltau,[1 - 3],9,Stiftung Haus Zuflucht,,,,,1,3,
3358021,Akazienweg,Soltau,[1 - 21],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,21,
3358021,Am Bienenzaun,Soltau,[2 - 40],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,2,40,
3358021,Am Helmstein,Soltau,[1 - 17],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,17,
3358021,Am Wall,Soltau,[1 - 5],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,5,
3358021,Beim Helmstein,Soltau,1,10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,1,
3358021,Birkhahnweg,Soltau,[1 - 8],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,8,
3358021,Bürgermeister-Wischhoff-Straße,Soltau,[1 - 28],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,28,
3358021,Deimern,Soltau,[1 - 12],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,12,
3358021,Dittmern,Soltau,[1 - 9],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,9,
3358021,Erlengrund,Soltau,[1 - 8],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,8,
3358021,Fasanenweg,Soltau,[1 - 2],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,2,
3358021,Fuchsschneise,Soltau,[1 - 6],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,6,
3358021,Grasengrund,Soltau,[1 - 8],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,8,
3358021,Grüne Aue,Soltau,[1 - 2 a],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,2,
3358021,Hambostel,Soltau,[1 - 13],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,13,
3358021,Harmelingen,Soltau,[1 - 18 a],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,18,
3358021,Harmelinger Horstweg,Soltau,[2 - 18] gerade,10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,2,18,gerade
3358021,Hauptstraße,Soltau,[1 - 19],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,19,
3358021,Heide Park,Soltau,1,10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,1,
3358021,Heidenhof,Soltau,[1 - 7],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,7,
3358021,Höpenhof,Soltau,[1 - 6],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,6,
3358021,Schnepfenstrich,Soltau,[1 - 7],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,7,
3358021,Timmerloh,Soltau,[1 - 14],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,14,
3358021,Uhlenkamp,Soltau,[1 - 8],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,8,
3358021,Zur Fuchsfarm,Soltau,[1 - 6],10,Feuerwehrgerätehaus Dittmern-Deimern,,,,,1,6,
3358021,Abelbecker Weg,Soltau,[1 - 32],11,Feuerwehrgerätehaus Harber,,,,,1,32,
3358021,Am Hang,Soltau,[1 - 22],11,Feuerwehrgerätehaus Harber,,,,,1,22,
3358021,Am Hegt,Soltau,[9 - 11] ungerade,11,Feuerwehrgerätehaus Harber,,,,,9,11,ungerade
3358021,Am Hohen Kamp,Soltau,[2 - 8] gerade,11,Feuerwehrgerätehaus Harber,,,,,2,8,gerade
3358021,Am Husselbeck,Soltau,[1 - 36 a],11,Feuerwehrgerätehaus Harber,,,,,1,36,
3358021,Am Mönchenberg,Soltau,[1 - 8 a],11,Feuerwehrgerätehaus Harber,,,,,1,8,
3358021,Am Wacholderpark,Soltau,[1 - 4],11,Feuerwehrgerätehaus Harber,,,,,1,4,
3358021,An der Bundesstraße,Soltau,[1 - 25],11,Feuerwehrgerätehaus Harber,,,,,1,25,
3358021,An der Steinfabrik,Soltau,[1 a - 2],11,Feuerwehrgerätehaus Harber,,,,,1,2,
3358021,Betenbarg,Soltau,[1 - 19],11,Feuerwehrgerätehaus Harber,,,,,1,19,
3358021,Brümmerhof,Soltau,[1 - 5 a],11,Feuerwehrgerätehaus Harber,,,,,1,5,
3358021,Dittmerner Mühlenweg,Soltau,[1 - 3 c],11,Feuerwehrgerätehaus Harber,,,,,1,3,
3358021,Drülloh,Soltau,[3 - 26],11,Feuerwehrgerätehaus Harber,,,,,3,26,
3358021,Gottlieb-Daimler-Straße,Soltau,[2 a - 11],11,Feuerwehrgerätehaus Harber,,,,,2,11,
3358021,Harber Moor,Soltau,1,11,Feuerwehrgerätehaus Harber,,,,,1,1,
3358021,Hasenheide,Soltau,[1 - 17],11,Feuerwehrgerätehaus Harber,,,,,1,17,
3358021,Heidberg,Soltau,[2 - 11],11,Feuerwehrgerätehaus Harber,,,,,2,11,
3358021,Heideweg,Soltau,[1 - 2],11,Feuerwehrgerätehaus Harber,,,,,1,2,
3358021,Hof Abelbeck,Soltau,[1 - 4],11,Feuerwehrgerätehaus Harber,,,,,1,4,
3358021,Hof Willenbockel,Soltau,[1 - 3],11,Feuerwehrgerätehaus Harber,,,,,1,3,
3358021,Moide,Soltau,[1 - 4],11,Feuerwehrgerätehaus Harber,,,,,1,4,
3358021,Moider Mühlenweg,Soltau,[5 - 9] ungerade,11,Feuerwehrgerätehaus Harber,,,,,5,9,ungerade
3358021,Oeningen,Soltau,[1 - 30],11,Feuerwehrgerätehaus Harber,,,,,1,30,
3358021,Poggenbarg,Soltau,[1 a - 11 b],11,Feuerwehrgerätehaus Harber,,,,,1,11,
3358021,Querland,Soltau,[1 - 34],11,Feuerwehrgerätehaus Harber,,,,,1,34,
3358021,Rahrsberg,Soltau,7,11,Feuerwehrgerätehaus Harber,,,,,7,7,
3358021,Sonnenberg,Soltau,[1 - 13],11,Feuerwehrgerätehaus Harber,,,,,1,13,
3358021,Spiekerhof,Soltau,[2 - 18],11,Feuerwehrgerätehaus Harber,,,,,2,18,
3358021,Strihnbarg,Soltau,[1 - 26],11,Feuerwehrgerätehaus Harber,,,,,1,26,
3358021,Tiegen,Soltau,[1 - 6],11,Feuerwehrgerätehaus Harber,,,,,1,6,
3358021,Tiegener Busch,Soltau,[1 - 12],11,Feuerwehrgerätehaus Harber,,,,,1,12,
3358021,Tiegener Straße,Soltau,[2 - 41],11,Feuerwehrgerätehaus Harber,,,,,2,41,
3358021,Up De Linnen,Soltau,[16 - 103],11,Feuerwehrgerätehaus Harber,,,,,16,103,
3358021,Wehrkamp,Soltau,[1 - 8],11,Feuerwehrgerätehaus Harber,,,,,1,8,
3358021,Wietzendorfer Straße,Soltau,[1 - 8],11,Feuerwehrgerätehaus Harber,,,,,1,8,
3358021,Wischengrund,Soltau,[1 - 59],11,Feuerwehrgerätehaus Harber,,,,,1,59,
3358021,Alte Trift,Soltau,[1 - 9],12,Hermann-Billung-Schule,,,,,1,9,
3358021,Amselweg,Soltau,[1 - 34 a],12,Hermann-Billung-Schule,,,,,1,34,
3358021,An der Weide,Soltau,[1 - 33],12,Hermann-Billung-Schule,,,,,1,33,
3358021,An der Weide,Soltau,37,12,Hermann-Billung-Schule,,,,,37,37,
3358021,Berliner Platz,Soltau,[2 - 24],12,Hermann-Billung-Schule,,,,,2,24,
3358021,Billunghof,Soltau,[2 - 8] gerade,12,Hermann-Billung-Schule,,,,,2,8,gerade
3358021,Billungstraße,Soltau,[1 - 43],12,Hermann-Billung-Schule,,,,,1,43,
3358021,Birkenstraße,Soltau,[2 - 25],12,Hermann-Billung-Schule,,,,,2,25,
3358021,Brandenburger Hof,Soltau,[1 - 6],12,Hermann-Billung-Schule,,,,,1,6,
3358021,Brandenburger Straße,Soltau,[1 - 29],12,Hermann-Billung-Schule,,,,,1,29,
3358021,Breslauer Straße,Soltau,[2 - 22],12,Hermann-Billung-Schule,,,,,2,22,
3358021,Celler Straße,Soltau,[3 - 55 b] ungerade,12,Hermann-Billung-Schule,,,,,3,55,ungerade
3358021,Danziger Hof,Soltau,[1 - 4],12,Hermann-Billung-Schule,,,,,1,4,
3358021,Danziger Straße,Soltau,[1 - 34],12,Hermann-Billung-Schule,,,,,1,34,
3358021,Drosselweg,Soltau,[1 - 38],12,Hermann-Billung-Schule,,,,,1,38,
3358021,Elsterweg,Soltau,[1 - 14 a],12,Hermann-Billung-Schule,,,,,1,14,
3358021,Finkenweg,Soltau,[1 - 12],12,Hermann-Billung-Schule,,,,,1,12,
3358021,Freudenthalstraße,Soltau,[1 - 35],12,Hermann-Billung-Schule,,,,,1,35,
3358021,Harm-Tyding-Hof,Soltau,4,12,Hermann-Billung-Schule,,,,,4,4,
3358021,Harm-Tyding-Straße,Soltau,[2 - 18],12,Hermann-Billung-Schule,,,,,2,18,
3358021,Heidlandstraße,Soltau,[1 - 34],12,Hermann-Billung-Schule,,,,,1,34,
3358021,Herzog-Bernd-Straße,Soltau,[1 - 63],12,Hermann-Billung-Schule,,,,,1,63,
3358021,Herzog-Magnus-Straße,Soltau,[1 - 30],12,Hermann-Billung-Schule,,,,,1,30,
3358021,Kiebitzweg,Soltau,[1 - 11],12,Hermann-Billung-Schule,,,,,1,11,
3358021,Königsberger Straße,Soltau,[1 - 23],12,Hermann-Billung-Schule,,,,,1,23,
3358021,Landolfdamm,Soltau,[12 - 32],12,Hermann-Billung-Schule,,,,,12,32,
3358021,Landolfhof,Soltau,[1 - 17],12,Hermann-Billung-Schule,,,,,1,17,
3358021,Lüneburger Straße,Soltau,[2 - 68] gerade,12,Hermann-Billung-Schule,,,,,2,68,gerade
3358021,Posener Straße,Soltau,[2 a - 10],12,Hermann-Billung-Schule,,,,,2,10,
3358021,Reinickendorfer Straße,Soltau,[1 - 32],12,Hermann-Billung-Schule,,,,,1,32,
3358021,Stettiner Straße,Soltau,[1 - 18],12,Hermann-Billung-Schule,,,,,1,18,
3358021,Tilsiter Straße,Soltau,[4 - 18] gerade,12,Hermann-Billung-Schule,,,,,4,18,gerade
3358021,Trift,Soltau,[1 - 84],12,Hermann-Billung-Schule,,,,,1,84,
3358021,Wilhelm-Ehlers-Straße,Soltau,[1 - 12],12,Hermann-Billung-Schule,,,,,1,12,
3358021,Alte Zollstraße,Soltau,[11 - 19] ungerade,13,Bauhof,,,,,11,19,ungerade
3358021,Am Alten Stadtgraben,Soltau,[1 - 9] ungerade,13,Bauhof,,,,,1,9,ungerade
3358021,Am Sandberg,Soltau,[1 - 18],13,Bauhof,,,,,1,18,
3358021,Am Stuckeberg,Soltau,[1 - 17],13,Bauhof,,,,,1,17,
3358021,Auf den Helln,Soltau,[1 - 7],13,Bauhof,,,,,1,7,
3358021,Bassel,Soltau,[1 - 6],13,Bauhof,,,,,1,6,
3358021,Beim Schäferkreuz,Soltau,[1 - 7],13,Bauhof,,,,,1,7,
3358021,Bornkamp,Soltau,[2 - 13],13,Bauhof,,,,,2,13,
3358021,Breck,Soltau,1,13,Bauhof,,,,,1,1,
3358021,Brock,Soltau,[1 - 9],13,Bauhof,,,,,1,9,
3358021,Brombeerweg,Soltau,[1 - 9],13,Bauhof,,,,,1,9,
3358021,Burg,Soltau,[1 - 8],13,Bauhof,,,,,1,8,
3358021,Böhmheide,Soltau,[2 - 48],13,Bauhof,,,,,2,48,
3358021,Bürgermeister-Schultz-Straße,Soltau,[4 - 31],13,Bauhof,,,,,4,31,
3358021,Carl-Benz-Straße,Soltau,[1 - 19],13,Bauhof,,,,,1,19,
3358021,Celler Straße,Soltau,[2 - 56] gerade,13,Bauhof,,,,,2,56,gerade
3358021,Celler Straße,Soltau,[57 - 169],13,Bauhof,,,,,57,169,
3358021,Charlottenstraße,Soltau,[4 - 20],13,Bauhof,,,,,4,20,
3358021,Dannhorn,Soltau,[1 - 9],13,Bauhof,,,,,1,9,
3358021,Eduard-Röders-Straße,Soltau,[1 - 8],13,Bauhof,,,,,1,8,
3358021,Georges-Lemoine-Platz,Soltau,[1 - 14],13,Bauhof,,,,,1,14,
3358021,Hagen,Soltau,[1 - 19],13,Bauhof,,,,,1,19,
3358021,Hebenbrock,Soltau,[1 - 5 a],13,Bauhof,,,,,1,5,
3358021,Hof Loh,Soltau,[1 - 7 a] ungerade,13,Bauhof,,,,,1,7,ungerade
3358021,Im Dorfe,Soltau,[1 - 6 b],13,Bauhof,,,,,1,6,
3358021,Im Winkel,Soltau,[1 - 7],13,Bauhof,,,,,1,7,
3358021,Imbrock,Soltau,[1 - 7],13,Bauhof,,,,,1,7,
3358021,Kampstraße,Soltau,[1 - 10],13,Bauhof,,,,,1,10,
3358021,Karl-Baurichter-Straße,Soltau,[1 - 16 c],13,Bauhof,,,,,1,16,
3358021,Kuhdamm,Soltau,[1 - 4],13,Bauhof,,,,,1,4,
3358021,Langobardenweg,Soltau,[1 - 11],13,Bauhof,,,,,1,11,
3358021,Lohengaustraße,Soltau,[1 - 26],13,Bauhof,,,,,1,26,
3358021,Marbostel,Soltau,[1 - 5],13,Bauhof,,,,,1,5,
3358021,Marienburger Damm,Soltau,[1 - 42],13,Bauhof,,,,,1,42,
3358021,Marktstraße,Soltau,[1 - 45],13,Bauhof,,,,,1,45,
3358021,Meßhausen,Soltau,[2 - 15],13,Bauhof,,,,,2,15,
3358021,Neuer Hagen,Soltau,[1 - 5],13,Bauhof,,,,,1,5,
3358021,Neuhaus,Soltau,1,13,Bauhof,,,,,1,1,
3358021,Penzhorn,Soltau,[1 - 23 a],13,Bauhof,,,,,1,23,
3358021,Poststraße,Soltau,[1 - 3] ungerade,13,Bauhof,,,,,1,3,ungerade
3358021,Sachsenweg,Soltau,[1 - 11],13,Bauhof,,,,,1,11,
3358021,Soldiner Straße,Soltau,[1 - 25],13,Bauhof,,,,,1,25,
3358021,Vor dem Weiherbusch,Soltau,[1 - 15],13,Bauhof,,,,,1,15,
3358021,Walsroder Straße,Soltau,[9 - 33] ungerade,13,Bauhof,,,,,9,33,ungerade
3358021,Walter-Müller-Straße,Soltau,1,13,Bauhof,,,,,1,1,
3358021,Weiherweg,Soltau,[1 - 11],13,Bauhof,,,,,1,11,
3358021,Widukindstraße,Soltau,[1 - 7] ungerade,13,Bauhof,,,,,1,7,ungerade
3358021,Wilhelmstraße,Soltau,[2 - 26] gerade,13,Bauhof,,,,,2,26,gerade
3358021,Winkelweg,Soltau,[1 - 4],13,Bauhof,,,,,1,4,
3358021,Emhof,Soltau,[1 - 6],14,Feuerwehrgerätehaus Hötzingen,,,,,1,6,
3358021,Emmingen,Soltau,[1 - 16],14,Feuerwehrgerätehaus Hötzingen,,,,,1,16,
3358021,Hötzingen,Soltau,[1 - 44 a],14,Feuerwehrgerätehaus Hötzingen,,,,,1,44,
3358021,Kamerun,Soltau,[1 - 2],14,Feuerwehrgerätehaus Hötzingen,,,,,1,2,
3358021,Königskrug,Soltau,[1 - 3],14,Feuerwehrgerätehaus Hötzingen,,,,,1,3,
3358021,Stübeckshorn,Soltau,[1 - 31],14,Feuerwehrgerätehaus Hötzingen,,,,,1,31,
3358021,Adolf-Arnold-Weg,Soltau,[1 - 7],15,Katastrophenschutzzentrum,,,,,1,7,
3358021,Ahlftener Kirchweg,Soltau,[1 - 2],15,Katastrophenschutzzentrum,,,,,1,2,
3358021,Albert-Schweitzer-Straße,Soltau,[1 - 12],15,Katastrophenschutzzentrum,,,,,1,12,
3358021,Am Berge,Soltau,[1 - 27],15,Katastrophenschutzzentrum,,,,,1,27,
3358021,Am Ebshang,Soltau,[1 - 8],15,Katastrophenschutzzentrum,,,,,1,8,
3358021,Am Halifax,Soltau,[1 - 8],15,Katastrophenschutzzentrum,,,,,1,8,
3358021,Ebsmoor,Soltau,[2 - 64],15,Katastrophenschutzzentrum,,,,,2,64,
3358021,Eduard-Salfeld-Straße,Soltau,[1 - 15],15,Katastrophenschutzzentrum,,,,,1,15,
3358021,Einfrielinger Weg,Soltau,[1 - 14 c],15,Katastrophenschutzzentrum,,,,,1,14,
3358021,Forstgarten,Soltau,[2 - 6] gerade,15,Katastrophenschutzzentrum,,,,,2,6,gerade
3358021,Frido-Witte-Weg,Soltau,[4 - 6],15,Katastrophenschutzzentrum,,,,,4,6,
3358021,Gellertstraße,Soltau,[2 - 14],15,Katastrophenschutzzentrum,,,,,2,14,
3358021,Hanna-Rehr-Straße,Soltau,[2 - 9 c],15,Katastrophenschutzzentrum,,,,,2,9,
3358021,Harburger Straße,Soltau,[1 - 154],15,Katastrophenschutzzentrum,,,,,1,154,
3358021,Heidjerweg,Soltau,[1 - 8],15,Katastrophenschutzzentrum,,,,,1,8,
